"","X.1","X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM"
"1382",1389,267,240296,2018,"Conifer Forest",80440,"三重県",136.61,34.31,59,4,62.8878693036073,0.243958043781252,0.551801075268817,107,15.3,2621,52,113.666666666667,333,227.666666666667,2.06226267850751,-1.55134648580375,-1.27438360406405,0.517388939624761,0.0652035604063529,0.420938309444546,0.0856124114663563,0.11311454166851,1.48443025049671,0.151992968928599,0.355152752617175,0.897341621425806,4.04323529411765,2.87117647058824,0.392182973330811,0.0815632350929167,12.6813664470009,1.70736736278729,22.162626344919,33.7941176470588,0.176470588235294
"1383",1390,268,170161,2018,"Conifer Forest",80427,"石川県",136.8,37.05,59,4,111.083385515538,0.346946691186291,0.464838709677419,30,13.6,2409,54.3333333333333,114.666666666667,302,489,1.38162452349155,-1.61948021760726,-1.62502640799118,0.0466946867764927,0.0423494897461255,0.300428477979826,0.0673114030791732,0.379135717754496,0.91121708026581,0.0548020190965873,0.460554251441449,0.779231792751627,3.14481481481481,2.75,0.423119299749911,0.0756924651015974,13.1371764873203,3.89766627058167,16.552153153596,37.037037037037,0.851851851851852
"1384",1391,269,170163,2018,"Conifer Forest",80427,"石川県",136.8,37.12,80,5,39.6217959066426,0.146404524264854,0.461989247311828,158,13,2377,50,94.6666666666667,289.333333333333,616.333333333333,1.94925876219934,-1.33790333696969,-1.46092957028823,0.124181203645068,0.0893622248937747,0.431849276244292,0.161289929082005,0.628889943604958,1.22684900393897,0.165700800197878,0.58257865204519,1.1201024882499,3.09511463844797,2.80128747795414,0.431084588883785,0.0724452961407475,14.1407436325051,3.71724590143569,15.1507569869742,35.8095238095238,0.761904761904762
"1385",1392,270,210157,2018,"Conifer Forest",80440,"岐阜県",136.81,35.53,94,5,30.2093003446519,0.537441268140583,0.601209677419355,125,14.7,2181,50.6666666666667,108.666666666667,359,436.333333333333,2.33730660236604,-1.12961387280488,-1.36424679006944,0.437520489850229,0.221686614691453,0.485830435774829,0.150962436682033,0.777231785466839,1.36211145396048,0.224558604759713,0.837870575562152,1.26011529928114,2.90714285714286,2.67857142857143,0.435301506660542,0.0724536995450039,14.8339119001144,3.61821016133294,14.344811994687,33.5714285714286,0.714285714285714
"1386",1393,271,210159,2018,"Conifer Forest",80441,"岐阜県",136.81,35.61,94,5,98.2532642778661,0.284853872450804,0.557016129032258,167,13.9,2340,49,98,338,441.333333333333,1.48446116842541,-1.26533588715394,-1.13429860442341,0.555421032614419,0.158859387717795,0.592179349329465,0.144646238564488,0.524075011975301,0.62172612984391,0.262422541379438,0.411625739791146,0.361790916004545,4.06335648148148,2.83561053240741,0.399371466036977,0.0788217342871901,14.4494818057786,1.28918638671629,21.2279199070709,32.3125,0.0625
"1387",1394,272,170177,2018,"Conifer Forest",80427,"石川県",136.85,37.01,53,4,34.7563366562801,0.113364837214088,0.472849462365591,215,12.8,2377,49.3333333333333,100.333333333333,239.666666666667,578,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1
"1388",1395,273,210178,2018,"Conifer Forest",80440,"岐阜県",136.86,35.5,94,5,37.6782838617656,0.17595312412283,0.618145161290323,133,15.3,2083,55,115.666666666667,329.666666666667,293.333333333333,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0
"1389",1396,274,210214,2018,"Conifer Forest",80440,"岐阜県",136.9,35.82,44,3,57.608582279354,0.210411831395568,0.527043010752688,435,12.7,2454,49.3333333333333,96,317,463.666666666667,1.29953837413025,-1.51802709411951,-1.24876104721936,0.427336776578984,0.0877473365768918,0.245465826789301,0.0492885423362319,0.208975971680193,0.876340010700625,0.104702306155653,0.169443803170529,0.543626183842166,4.15,2.89682926829268,0.380696470080778,0.0805558235409139,13.2273326625633,1.34916413938556,21.3606055535637,34.5365853658537,0.0975609756097561
"1390",1397,275,210233,2018,"Conifer Forest",80440,"岐阜県",136.94,35.57,59,4,140.92297138158,0.268694008339335,0.585967741935484,153,14.4,2279,51.3333333333333,104.666666666667,332.666666666667,339.333333333333,0.690209000330412,-1.84856699401276,-1.77195841398643,0.0842347538959147,0.0142877747819865,0.0754343037758643,0.0157385945025009,0.146318686662001,0.48732009595636,0.0447528372818944,0.181710093189206,0.372658447508532,3.18023894862605,2.75667861409797,0.411566299139093,0.0773425444222985,12.3755208519569,4.08082742067648,16.7556972745692,38.9354838709677,0.935483870967742
"1391",1398,276,210239,2018,"Conifer Forest",80440,"岐阜県",136.94,35.79,63,4,58.7407578910023,0.332737129572029,0.542956989247312,405,12.3,2369,50.3333333333333,102,331.333333333333,488.333333333333,2.61063074289697,-1.04732802179399,-1.28977121802918,0.261647754526193,0.270777737495764,0.550875502382699,0.133262715779613,0.867141534291153,1.72075777276882,0.287485287114001,0.596419203640284,1.42882495092043,2.98442760942761,2.65122895622896,0.442201917567963,0.0743894618435059,15.5582681062904,3.35216318518785,13.2021757309016,34.8636363636364,0.636363636363636
"1392",1399,277,210282,2018,"Conifer Forest",80440,"岐阜県",137.03,35.5,68,4,33.6631490192226,0.100860891409154,0.604596774193548,184,14.4,2141,53.3333333333333,114,360,260.333333333333,0.659815590272925,-1.62619714827633,-1.33214336819238,0.145802763771985,0.0164591511705357,0.0595317298107072,0.00994435510729579,0.0160116798554346,0.537788904399081,0.036085072201148,0.0505106137055537,0.341844427209831,4.30882352941176,2.87235294117647,0.372352941176471,0.0817027647622814,12.6810375620479,1.203217573,22.0618451031426,35.2941176470588,0.0588235294117647
"1393",1400,278,170218,2018,"Conifer Forest",80427,"石川県",137.03,36.98,90,5,179.797740307075,0.238217241730693,0.457688172043011,59,13.3,2371,51,95.6666666666667,244,548.666666666667,1.23927574917715,-1.63271644181661,-1.66565170259459,0.313630381599069,0.213420130107699,0.249662862828732,0.122828395071113,0.368296754430006,0.794435994764241,0.152543514255245,0.260257082483256,0.647559251019473,3.00642857142857,2.64406462585034,0.420542294441892,0.0743812585916568,13.0659199628139,3.95370572785615,15.5194199606025,38.3809523809524,0.880952380952381
"1394",1401,279,210305,2018,"Conifer Forest",80440,"岐阜県",137.08,35.32,75,5,48.4920460637554,0.250073658518814,0.593629032258065,266,14.2,1957,54,112,353.666666666667,232.666666666667,1.26303705731618,-1.62917043306819,-0.91904921719047,0.719453462018242,0.180448528965131,0.437355621441066,0.368571571435216,0.142920810942092,0.356298063483195,0.0798721157350266,0.221751240291526,0.47166815716148,3.98333333333333,2.95208333333333,0.389523136387996,0.0915158497053576,13.1034939430593,1.13358646353973,22.1810462535706,33.5416666666667,0.0833333333333333
"1395",1402,280,210341,2018,"Conifer Forest",80440,"岐阜県",137.12,35.53,73,5,49.4018875515269,0.197801831043845,0.589838709677419,203,14.1,2156,53.3333333333333,109,346.666666666667,292,0.229659164529707,-1.52928695611131,-1.26329165678371,0.103439171648601,0.00945085041579354,0.119015621345751,0.0401716350005649,0.100022667653432,0.0987978758209718,0.0496126587479296,0.0628402931671614,6.1458774577464e-17,4.33071428571429,2.88428571428571,0.374591259761139,0.0809467563429647,12.9996170037309,1.04669729930517,21.9528070691245,34.6428571428571,0
"1396",1403,281,210343,2018,"Conifer Forest",80440,"岐阜県",137.12,35.61,68,4,45.4629231156456,0.259523199465487,0.564005376344086,524,12.3,2201,50,98,301.333333333333,314.666666666667,2.5086462687992,-2.98436735008501,0.572305964346927,1.48160558013315,0.400053793175997,0.378021742272074,1.10209149919851,0.160931367692968,0.150597240485139,0.256294320763494,0.246143876723594,1.37212554810613,2.43916666666667,3.10010416666667,0.418212939442658,0.156179126600424,12.9355041083197,0.997807414137091,26.9487517342814,30.375,0.666666666666667
"1397",1404,282,210375,2018,"Conifer Forest",80440,"岐阜県",137.16,35.64,65,4,85.5564069385797,0.262499322293772,0.56497311827957,273,12.6,2186,50,104.333333333333,340,346.333333333333,2.24070643025318,-1.19505965541199,-0.792280786657123,0.932162944162122,0.156552753751791,0.843573122943252,0.215865640540757,0.62432240970868,0.721114945919873,0.436998959229079,0.619651838993521,0.877040248299672,3.63,2.878,0.429910982085439,0.0800308754125756,15.4842771670561,1.47311904552295,23.1312515681995,30.0571428571429,0.171428571428571
"1398",1405,283,210404,2018,"Conifer Forest",80440,"岐阜県",137.21,35.5,80,5,62.5742794143872,0.193343570801441,0.553198924731183,476,13.2,2121,50,94.6666666666667,282.666666666667,307,1.74979934595235,-1.73546543017986,-0.73407661297504,1.13349748907065,0.180674054599327,0.485218101239738,0.408643479016972,0.255068968404595,0.277005570291443,0.123420989888193,0.247503373047254,0.935034175561773,3.70139534883721,2.9553488372093,0.393519340462125,0.0922438450826811,13.4678612174594,1.10966679109246,22.63842055673,33.2325581395349,0.186046511627907
"1399",1406,284,210413,2018,"Conifer Forest",80440,"岐阜県",137.21,35.82,71,5,50.7562824348073,0.182613298251841,0.49255376344086,925,9.4,1992,49.3333333333333,93.3333333333333,316,404.333333333333,2.66022407348481,-1.655668254898,-1.44351932216069,0.613139437743157,0.0813823230248885,0.301534159416329,0.042801949064814,0.0920743789906391,2.09438739243314,0.146718897650879,0.240887790474119,1.34674822610671,3.94178571428571,2.82464285714286,0.387448402618282,0.0803408199932173,12.7186504925365,2.07988297927885,20.4824798305999,35.8928571428571,0.321428571428571
"1400",1407,285,210436,2018,"Conifer Forest",80440,"岐阜県",137.25,35.5,62,4,68.6527040457961,0.293681146327716,0.536263440860215,600,11.8,2121,48,98,311,317.666666666667,2.57731907061149,-2.4737963854847,-0.1558850911638,1.54099646592104,0.273704139736588,0.382683935034795,1.14336150336675,0.0360739099726103,0.218253358282834,0.17034923055899,0.224316957121346,1.49261177908652,3.18181818181818,3.07022727272727,0.394090909090909,0.127101037017712,12.5648463472156,1.04943665472515,24.4888878255671,33.1818181818182,0.409090909090909
"1401",1408,286,210439,2018,"Conifer Forest",80440,"岐阜県",137.25,35.61,75,5,28.1880065942221,0.173600226052872,0.535779569892473,250,13.6,2112,50,99.6666666666667,329.666666666667,320.666666666667,1.59468165314205,-3.31218455657572,1.16497261411547,0.859149090503416,0.253889512404527,0.210039480833354,0.744107994460838,0.171889491156264,0.105004987256546,0.191563497844597,0.11171607674162,0.952087115012413,1.83761904761905,3.24285714285714,0.424693108252947,0.176703856491976,12.8859247929169,0.96067743183516,26.1878361994755,30.7142857142857,0.80952380952381
"1402",1409,287,210440,2018,"Conifer Forest",80440,"岐阜県",137.25,35.64,55,4,75.1476742148258,0.396506532376387,0.506989247311828,677,10.9,2060,50,98.3333333333333,326,322.333333333333,2.76744179276283,-1.56406160319585,-0.788742432330367,1.00131780626973,0.454981053968583,0.626642420212364,0.497868104922712,0.622120507949727,0.353904298036584,1.30079229243201,0.421083673872261,1.39749769211697,3.60615384615385,2.61048076923077,0.46515365075439,0.0936069858853157,17.2328664152282,1.41861982391789,29.6380977719235,29.5,0.346153846153846
"1403",1410,288,210441,2018,"Conifer Forest",80440,"岐阜県",137.25,35.68,80,5,64.665601683385,0.280198501215106,0.508279569892473,651,11.9,2073,49.3333333333333,97.3333333333333,300,333,0.694923955367406,-1.66807039759833,-1.2135836151942,0.293766921419539,0.0799573910194636,0.251291832081211,0.0492439072882312,0.15850524988929,0.176807099208141,0.143290332140783,0.110568485463919,0.448981524570737,4.24447368421053,2.87111842105263,0.380149100524623,0.0832596043567212,13.1800004567588,1.07657154347995,23.6746770811506,34.3421052631579,0.0789473684210526
"1404",1411,289,210448,2018,"Conifer Forest",80440,"岐阜県",137.25,35.93,68,4,112.202229036733,0.38310122658023,0.415645161290323,561,10.8,1923,49,97.3333333333333,295.333333333333,471,1.72829304204595,-3.37059643178036,1.17795003304348,0.764257725094442,0.270428519481144,0.283040574195808,0.673507286453447,0.36424591061292,0.388512639846445,0.496953738422569,0.263902302495701,0.793791639400238,1.79567901234568,3.22991021324355,0.440646413329436,0.178268607028204,13.3670087789114,1.07939726564711,30.2013787525024,29.9090909090909,0.848484848484848
"1405",1412,290,170253,2018,"Conifer Forest",80427,"石川県",137.25,37.45,49,3,150.28061577231,0.243822705910922,0.466155913978495,81,13.2,2249,50.6666666666667,97.3333333333333,273.666666666667,553.333333333333,0.384021837644263,-1.95258778742804,-1.83386147004302,0.084859233553681,0.00957945458057359,0.0346482935794124,0.00578775278848931,0.00931902006030536,0.313000611650604,0.0210020132026265,0.0293978787129337,0.198958204475388,3.21033333333333,2.75433333333333,0.408666666666667,0.0777379675485811,11.9882604795309,4.14662544963333,17.1403278229909,39.8333333333333,0.966666666666667
"1406",1413,291,210464,2018,"Conifer Forest",80441,"岐阜県",137.3,35.35,70,4,31.5007716007724,0.209986466531487,0.569596774193548,374,12.5,2136,52.6666666666667,110,349.333333333333,254.333333333333,2.94179660340698,-1.8054103232892,-0.359874828370677,1.2900296731559,0.310512758742686,0.538237629698847,0.972630497851324,0.674743595636757,0.93951846562357,0.380339112368509,0.377003289279573,1.42882495092043,3.09170033670034,2.88213804713805,0.413373686056709,0.112341899123445,14.6931189206673,1.40801054266776,20.1967952173812,32.0454545454545,0.363636363636364
"1407",1414,292,210487,2018,"Conifer Forest",80440,"岐阜県",137.3,36.18,101,5,131.882018457096,0.332199112975352,0.445188172043011,617,10.8,1773,50,96.6666666666667,307.666666666667,566.333333333333,2.63762249520324,-1.54016723022984,0.279367283210145,1.08960924531292,0.242980197418395,0.623646415433761,0.971639785280843,0.693014141794842,0.752062797869051,0.418000177728077,0.320747329707387,1.54364124161939,2.51625,3.1675,0.457312341237942,0.104555419018134,16.692914693457,1.53190187177287,21.5240176253108,28.125,0.5
"1408",1415,293,170257,2018,"Conifer Forest",80427,"石川県",137.3,37.48,67,4,70.2724527100419,0.264030041878651,0.464865591397849,46,13.1,2231,49.6666666666667,95.3333333333333,272.333333333333,551,2.35101966646751,-3.2781735528416,0.778478302723307,0.77103181473348,0.293035291452131,0.110112713747086,0.981892188280557,0.0643365081625462,1.82962177361896,0.261991865079722,0.352781781104561,0.146925995633017,1.83414634146341,3.20487804878049,0.426794031056388,0.166425687220009,12.4301327813436,1.75092481885355,25.1779629652316,32.0731707317073,0.975609756097561
"1409",1416,294,230222,2018,"Conifer Forest",80441,"愛知県",137.34,35.25,50,3,97.8557222708621,0.290168788064391,0.579166666666667,483,13,2143,50.3333333333333,106.333333333333,338.666666666667,253.666666666667,2.31830167974649,-1.88111542141129,-0.413246136514542,1.31523603854619,0.278455071506596,0.566230284951605,0.889708845205532,0.258149003057565,0.461396387570132,0.180633936041344,0.313026757561941,1.12344400382508,3.45342190016103,3.04299459397286,0.40229708304208,0.108590527566198,13.3903241311607,1.15976269540811,22.2445951536428,32.3695652173913,0.239130434782609
"1410",1417,295,210519,2018,"Conifer Forest",80440,"岐阜県",137.34,36.18,67,4,23.3700039423529,0.408717671393462,0.410268817204301,749,10.2,1738,49.6666666666667,104.333333333333,298,549.666666666667,2.37000241935774,-1.59534483945447,0.591592317025262,0.775703840258727,0.482987460656611,0.38701387209318,1.00870245554433,0.559887866472013,0.577131640577908,0.292491203348456,0.547408776033939,1.48189559195462,2.109,3.028,0.477988691318328,0.117301224805878,17.2782391453825,1.5594845037463,24.101455595999,22.5,0.6
"1411",1418,296,210520,2018,"Conifer Forest",80440,"岐阜県",137.34,36.22,68,4,64.0287361239832,0.267968928228027,0.362311827956989,873,9.5,1740,49.3333333333333,97.3333333333333,311,473,0.815477905321041,-1.68025158087932,-1.09095213166453,0.492027844221757,0.0919892463257102,0.228602469075677,0.148428121747346,0.140003003419941,0.162353731568041,0.0558619302206315,0.122330392568138,0.496742683289285,4.13205882352941,2.92411764705882,0.379326780783053,0.0859177843311819,13.1067952841846,1.06710355418868,22.8903180741783,34.2647058823529,0.0882352941176471
"1412",1419,297,230254,2018,"Conifer Forest",80441,"愛知県",137.43,35.17,70,4,52.8746138828403,0.307787640764634,0.447204301075269,796,11.2,2274,54,105.666666666667,316.333333333333,280,2.32010997399054,-1.87516303824707,-0.598830136665818,1.20026923994257,0.22000853202127,0.479958950624257,0.815777636163721,0.314337770191664,0.637358115949905,0.212967174798109,0.245146127771432,1.19728406552197,3.50684210526316,2.93842105263158,0.398268976138094,0.104837834632259,13.5204801116704,1.2413404128843,21.7211209350206,33.4210526315789,0.263157894736842
"1413",1420,298,160169,2018,"Conifer Forest",80427,"富山県",137.43,36.62,95,5,171.872395781333,0.324204806996958,0.361854838709677,791,9.5,1703,49,90.3333333333333,306.666666666667,540,0.629128825830544,-1.82885506106198,-1.77046752603446,0.0785671312129021,0.0924083151766476,0.128259235044555,0.00755095385300418,0.213329717848684,0.438011603164647,0.0829777154927591,0.0983101475326258,0.33267043901022,3.13171428571429,2.70714285714286,0.415060301332108,0.077787112307182,12.5598224640036,4.09964235589325,16.227645641056,39.4285714285714,0.942857142857143
"1414",1421,299,200037,2018,"Conifer Forest",80441,"長野県",137.57,35.93,71,5,64.1820660336958,0.307251504243423,0.301747311827957,1220,7.7,1790,52.6666666666667,97.3333333333333,282.666666666667,447.666666666667,0.818211106318171,-3.47136022541369,1.55928966796516,0.233857362583081,0.0361529359339667,0.14077885558945,0.475339573293385,0.178390591296498,0.267765720686489,0.186778299908021,0.0364305609050366,0.47166815716148,1.46721450617284,3.37941358024691,0.435712939442658,0.186445000218383,12.8673882476564,1.01488067907566,26.4613019249272,29.7916666666667,0.916666666666667
"1415",1422,300,200050,2018,"Conifer Forest",80441,"長野県",137.61,35.6,44,3,46.0874608666591,0.243233947852074,0.467365591397849,427,11.5,1824,54,103.666666666667,322.666666666667,301.333333333333,2.65054874300077,-2.70952345714648,-0.999535898621971,0.754562189959403,0.26062226813941,0.21267196721124,0.98644760121068,0.0327881904102543,1.98361579468472,0.736523690434511,0.356301570199605,3.86016005485054e-15,2.85230769230769,2.91461538461538,0.4214273287163,0.112236592396601,11.9790093059287,3.29836751696197,25.8081377934954,38.4615384615385,1
"1416",1423,301,220031,2018,"Conifer Forest",80440,"静岡県",137.71,34.85,74,5,117.623421679804,0.297100607070878,0.574623655913978,139,15.4,2064,51,108,340,242.333333333333,0.60548746290317,-1.42743456844628,-1.24990135961945,0.143224205329107,0.0779540180294334,0.393787977995454,0.0369014770320821,0.268621456054222,0.284319495011572,0.0455733964531434,0.129950125995695,3.822079265103e-17,4.30426229508197,2.84655737704918,0.386859707975331,0.0809635152124253,13.5416862967638,1.12172210431116,21.9597449252571,34.1803278688525,0
"1417",1424,302,220041,2018,"Conifer Forest",80440,"静岡県",137.75,34.85,54,4,60.5644107488007,0.236156191140482,0.579811827956989,92,15.8,2044,53,123.333333333333,343,216.666666666667,3.01486187714624,-1.6476649633657,-1.47663980299376,0.67283155554696,0.108458288813055,0.330607702829268,0.0696207133758134,0.106737397317393,2.36939870597501,0.199857103226614,0.315691335659711,1.53829992244424,3.72308823529412,2.83946078431373,0.39613397862682,0.0783625583313466,12.5612952524749,2.60358045624265,18.8484038007285,36.3235294117647,0.470588235294118
"1418",1425,303,220046,2018,"Conifer Forest",80440,"静岡県",137.75,35.03,55,4,97.7571742454057,0.402224373323976,0.482795698924731,461,13.8,2223,50.6666666666667,96.3333333333333,348.666666666667,287.333333333333,2.118051154481,-1.98995172419098,-0.665260616746341,1.14784351863415,0.211422265148648,0.45706627633754,0.756286414258897,0.214837328166367,0.422237030467342,0.21544488883392,0.23894827525291,1.1936092140413,3.65,2.95791666666667,0.39462431174399,0.103776651688673,13.2540557262532,1.15190982777556,23.8143490954879,33.3333333333333,0.261904761904762
"1419",1426,304,200144,2018,"Conifer Forest",80441,"長野県",137.75,35.46,68,4,80.1729832583318,0.247158736267514,0.533844086021505,637,12.1,1832,56,116,303,257.333333333333,0.517772373579661,-3.65936893518848,1.56243019548892,0.253944848233781,0.0501718276305344,0.0483387092943049,0.269208419707963,0.0794381152207738,0.0857305694556319,0.0705376672397635,0.0240091568435938,0.307873045419934,1.47315789473684,3.35684210526316,0.430225138771366,0.192143896035232,12.5751497325071,0.947587338820264,27.5367440870299,30,0.947368421052632
"1420",1427,305,200145,2018,"Conifer Forest",80441,"長野県",137.75,35.5,60,4,145.981339263588,0.341660277343447,0.533844086021505,1010,10.4,1874,53.3333333333333,97,312.333333333333,372.333333333333,3.17644481831543,-1.6178362680186,0.439988701072225,1.18079362350495,0.411499827985562,1.07078968972352,1.09951560173517,0.357380093940281,1.51951333794367,0.416906165479333,0.208015334892897,1.38557237847757,2.643,3.3902,0.464113316398714,0.120424890218057,14.0016805050641,1.75442394817081,20.0308289767691,31.2,0.34
"1421",1428,306,220054,2018,"Conifer Forest",80440,"静岡県",137.8,34.88,65,4,165.736438264842,0.344396949244053,0.565833333333333,113,15.9,2043,54,119.333333333333,327.666666666667,207.666666666667,2.53011713310094,-1.80318219127129,-1.45806322777754,0.535535734936407,0.0619595450594755,0.263662084101009,0.0724982540670413,0.0667502114743519,1.95426076135432,0.198381016320271,0.220757162357732,1.30728029536009,4.04065217391304,2.84586956521739,0.384099027680693,0.0824998980607085,12.4727464836876,1.94663963354971,22.5012980412018,36.7391304347826,0.304347826086956
"1422",1429,307,200276,2018,"Conifer Forest",80441,"長野県",137.88,35.68,61,4,88.5593162901034,0.221146899037579,0.399489247311828,1000,9.4,1712,54,95,299,360.333333333333,2.53939585931284,-2.24305444823427,-1.0113042329622,0.726106895085058,0.230902652311422,0.282226115380738,0.779498497282462,0.274607274651432,1.93689551492559,0.408614875282505,0.37064135877298,0.428360444549382,2.8105,2.86375,0.423569409163987,0.101408619085699,12.8383960891825,3.29694831083643,20.2145520676933,37.625,0.925
"1423",1430,308,220099,2018,"Conifer Forest",80440,"静岡県",137.93,34.88,53,4,102.225603961544,0.433147973843442,0.538494623655914,163,15.3,2119,51,108.333333333333,329.333333333333,252.666666666667,2.37920549664379,-0.75436904473538,-0.312495792051688,1.01345896328779,0.401585240837966,1.08229784535647,0.321821126388079,0.758304903437864,0.729575073265152,0.440155333051715,0.779893662641927,0.256787200874303,3.4158615136876,2.99444214400736,0.452166182021529,0.0817197298661869,15.1044510024988,1.36592406612619,17.6028293612571,26.3913043478261,0.0434782608695652
"1424",1431,309,220106,2018,"Conifer Forest",80440,"静岡県",137.93,35.14,89,5,142.273847002427,0.435152944863313,0.370672043010753,685,11.6,2125,51,97.3333333333333,310.666666666667,325,3.53224898717904,-2.3493417998279,-1.48986860778995,0.907172671166066,0.497912361942919,0.709812248422654,0.542043463795698,0.422782696698989,1.99730059422785,1.49544215185377,0.495596422746776,1.37212554810613,3.63740740740741,2.60768518518518,0.442057508634036,0.093477702322808,13.4670135266333,2.68368311504629,33.9681471755112,37.7777777777778,0.666666666666667
"1425",1432,310,200373,2018,"Conifer Forest",80441,"長野県",137.96,35.97,58,4,80.0777764921394,0.411097548792073,0.510618279569892,1032,9.2,1482,58,99,259.333333333333,335.333333333333,0,-3.83242365725289,1.69316703570433,0,0,0,0,0,0,0,0,0,1.35,3.38,0.43,0.19905305865423,12.3539024390244,0.917383180406259,28.1560210855065,30,1
"1426",1433,311,200374,2018,"Conifer Forest",80441,"長野県",137.96,36,62,4,83.8492392759843,0.161602454354091,0.510618279569892,916,10.8,1333,59.3333333333333,105,273,343.666666666667,0,-3.83242365725289,1.69316703570433,0,0,0,0,0,0,0,0,0,1.35,3.38,0.43,0.19905305865423,12.3539024390244,0.917383180406259,28.1560210855065,30,1
"1427",1434,312,220120,2018,"Conifer Forest",80441,"静岡県",137.97,35.03,78,5,71.5084672207202,0.291227030783033,0.519032258064516,287,14.3,2112,53.3333333333333,99,328,284.333333333333,2.39435704671603,-0.782962008152614,-0.53575316464037,1.098782109014,0.133956141565855,0.771819091228455,0.477196603819479,0.994282068864717,0.726348894275236,0.436778206462689,0.686085665962538,0.555710846982981,3.37032098765432,2.93827160493827,0.427422109324759,0.0830276720181018,16.9871030513863,1.39751998893759,17.2885839841313,27.9,0.1
"1428",1435,313,200356,2018,"Conifer Forest",80441,"長野県",137.97,35.35,60,4,184.538714943455,0.330498473977163,0.299086021505376,892,10.3,1939,55,100.666666666667,321.666666666667,351.333333333333,0.213470723914336,-1.99792638876003,-1.78897147571524,0.0694730346351648,0.0252678986811146,0.00942937704620919,0.0876126096208502,0.00259945831700739,0.175361387818749,0.0236092483662043,0.0320020011499434,7.13714801544744e-17,3.1375,2.76125,0.410357142857143,0.0797613323197592,11.9698072881969,4.19510382027511,17.1595598240555,39.8214285714286,1
"1429",1436,314,200364,2018,"Conifer Forest",80441,"長野県",137.97,35.64,59,4,138.556760494055,0.281228547577392,0.402069892473118,928,9.7,1691,56.6666666666667,105,256.666666666667,300,2.92858507271168,-1.6911148056064,-1.49572831047443,0.658384135187988,0.0844048998012671,0.311236403167151,0.0457193324662098,0.106191860032759,2.32604216904452,0.158778272486706,0.27337893690161,1.49775416547137,3.83172413793103,2.81310344827586,0.390984664596962,0.0799448554894209,12.6399597641093,2.37847653940717,19.9871324112925,36.3793103448276,0.413793103448276
"1430",1437,315,220139,2018,"Conifer Forest",80441,"静岡県",138.01,35.06,51,4,147.047527042988,0.249995707795929,0.465134408602151,1095,10.3,2200,50.3333333333333,96,331,350.666666666667,2.41822163032054,-1.88638166004831,-1.57035685872828,0.445725664127106,0.0943018468624467,0.36423053424801,0.236679396613493,0.387617845474707,1.6198112489493,0.649532090060807,0.436376955964267,1.02624348473311,3.26069525666017,2.74523066926576,0.421325486545947,0.081808502353305,13.1201642384532,3.50306659709064,21.9954430874404,37.859649122807,0.789473684210526
"1431",1438,316,200413,2018,"Conifer Forest",80441,"長野県",138.01,35.82,68,4,102.680069090122,0.258623720030968,0.474220430107527,833,10.4,1483,60,123.666666666667,235,257.666666666667,2.44507303047088,-2.42820902714254,-0.193599235518838,1.53649846440153,0.266405509456841,0.375793165239845,1.12203906090035,0.0328498715299383,0.0663954993161979,0.161778974979062,0.212565002035863,1.43859193217081,3.26021739130435,3.06478260869565,0.392173913043478,0.125233309264087,12.5884389851145,0.97734813188927,24.5150791716428,33.1521739130435,0.369565217391304
"1432",1439,317,200419,2018,"Conifer Forest",80441,"長野県",138.01,36.04,74,5,57.5245623678765,0.283713041061117,0.47991935483871,943,10.2,1344,59,102,252,334.333333333333,0,-3.83242365725289,1.69316703570433,0,0,0,0,0,0,0,0,0,1.35,3.38,0.43,0.19905305865423,12.3539024390244,0.917383180406259,28.1560210855065,30,1
"1433",1440,318,200457,2018,"Conifer Forest",80441,"長野県",138.05,35.82,71,5,137.014393796502,0.31602304467573,0.419381720430108,851,10.2,1483,58,107,271,311.333333333333,2.13485246603294,-2.76499451106489,1.08188219356202,0.85725836816877,0.18655247388936,0.330588374061086,1.1431518142477,0.508172051730376,0.524376072149368,0.360668636733792,0.165205606166875,1.23547203041335,1.89446808510638,3.26723404255319,0.440756441130191,0.160631185757874,14.0873025904102,1.14742067955872,24.0092498258232,29.2553191489362,0.723404255319149
