"X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM","SITECLCD","treatment_none","treatment_cutting","treatment_site_preparation","treatment_artificial_regeneration","treatment_natural_regeneration","treatment_other_silviculture","years_since_treatment","treatment_history"
4144,"Plot_4144",2021,"Conifer Forest",50529,73,-84.361302,30.325177,31,3,47.6836970867871,0.360875896035008,0.856586022,14,19.7,1518,50.6666666666667,136.666666666667,17.6666666666667,821,2.22586688500088,-3.66256639795625,3.60783954349347,0.670557832824356,0.430535500131546,0.252021531962319,1.51399611213088,0.592220818866214,0.0794490103101839,0.486963875214473,0.171065242510606,1.15773093121454,1.28078703703704,4.49898148148148,0.5525,0.25307363391705,10.6495454545455,0.808928571428572,26.5996955792773,23.75,0.75,6,1,0,0,0,0,0,0,0
4145,"Plot_4145",2021,"Conifer Forest",50529,131,-86.207919,30.37138,32,3,27.3744247872668,0.596666604530332,0.770887097,7,19.5,1538,48,134.333333333333,17.6666666666667,581,1.00441402695187,-4.10428750943859,2.38773978907971,0.0700781218945767,0.313609263153798,0.325230055109535,0.717013361356928,0.225120273380684,0.0913340304595523,0.287554841177165,0.0758852745604705,0.256787200874303,1.83981799797776,3.55136501516683,0.526086956521739,0.240053212108664,10.1973795831099,0.847557456058102,25.4055867264525,29.7826086956522,0.956521739130435,6,1,0,0,0,0,0,0,0
4146,"Plot_4146",2021,"Conifer Forest",50529,5,-85.790684,30.301726,42,3,62.2353461793301,0.485846131073204,0.778145161,3,19.6,1565,46.6666666666667,137,55.6666666666667,689,0.903305032486002,-4.11875735242725,2.38564533765983,0.167311615574429,0.324376316631659,0.207131133046796,0.509868332506618,0.37295755104971,0.221925526727667,0.185325502580583,1.33992434006484e-16,0.396464337918893,1.88535685645549,3.55672012830794,0.531724137931034,0.246786452667366,10.5712530779966,0.89205938697318,26.5004334244371,30,0.931034482758621,5,1,0,0,0,0,0,0,0
4147,"Plot_4147",2021,"Conifer Forest",50529,45,-85.239619,29.796099,38,3,16.4288882916946,0.218244522276748,0.758494624,5,20.1,1493,50.3333333333333,134,21.3333333333333,726.666666666667,1.14859465858587,-4.06794987911544,2.35639201887503,0.11394725583943,0.167973440334065,0.516140097458831,0.870197928362722,0.235045691064648,0.0657066734856815,0.416596759607153,0.145975673609051,7.105427357601e-16,1.86823255813954,3.61725581395349,0.516,0.233654214657722,10.2895151353176,0.839913811921996,23.8248168684052,29,1,5,1,0,0,0,0,0,0,0
4148,"Plot_4148",2021,"Conifer Forest",50529,39,-84.79577,30.648633,22,2,16.6182740119115,0.469842905882905,0.872204301,88,19.2,1455,53.6666666666667,144.666666666667,182.666666666667,245.666666666667,1.70659931323177,-2.56901687831071,1.80404930163168,0.313830137682021,0.354504151202682,0.479382520787952,0.340595090318008,0.515777296596118,0.275091634180134,0.442326309227055,0.485584373802398,1.185787510709,2.18465706447188,4.29072702331962,0.493703703703704,0.122547583063634,12.166766580534,1.07139409270246,23.1894197516917,31.4074074074074,0.740740740740741,4,1,0,0,0,0,0,0,0
4149,"Plot_4149",2021,"Conifer Forest",50529,37,-84.809339,29.841193,49,3,27.8366999999732,0.293395314013435,0.765080645,0,20,1495,46.6666666666667,135.333333333333,25,837,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,5,1,0,0,0,0,0,0,0
4150,"Plot_4150",2021,"Conifer Forest",50529,73,-84.157589,30.371779,40,3,53.6202490994361,0.318357328161232,0.85561828,20,19.6,1479,50,144.333333333333,37.3333333333333,548.333333333333,2.55628441919278,-2.93648776757901,1.92113049511194,0.365555471036759,0.52646861740722,0.206993684918385,1.70925834881955,0.691958310053389,0.212517607455104,0.553468051552498,0.0444769630527577,1.40471352987365,2.05681395348837,3.35489534883721,0.537,0.196164987642825,12.3231742926388,0.921626819111047,21.073922618651,30.125,0.65,4,1,0,0,0,0,0,0,0
4151,"Plot_4151",2021,"Conifer Forest",50529,131,-86.044082,30.331255,37,3,6.74681576550987,0.175874871512441,0.760510753,12,19.6,1554,49.3333333333333,143.333333333333,39.6666666666667,701.333333333333,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,5,1,0,0,0,0,0,0,0
4152,"Plot_4152",2021,"Conifer Forest",50529,133,-85.551626,30.66899,39,3,12.7867119764919,0.345134034424045,0.852553763,52,19.1,1506,52,141.333333333333,156.333333333333,226.666666666667,2.97377424178877,-2.48103356141092,2.42061576427643,0.255100296575408,0.587453108033854,1.45964206280325,1.33260079429825,0.676165265044743,0.350850088550763,0.497560082481373,0.659001749660694,1.42882495092043,2.06064560332002,3.66284316028502,0.600909090909091,0.188819898217621,13.0495144318276,1.07012867880837,21.652883580849,23.9090909090909,0.636363636363636,6,0,1,0,0,0,0,0,1
4153,"Plot_4153",2021,"Conifer Forest",50529,133,-85.581176,30.823815,41,3,31.278681600597,0.635107486898661,0.864489247,21,19.1,1456,52.6666666666667,144.333333333333,171,356.666666666667,2.14341503255527,-3.24487744010224,2.31992740125372,0.270866469052186,0.546066970234424,0.551297101167575,1.39623875745381,0.287705563180517,0.185937897623924,0.36184137367819,0.45047180527793,0.940656381611817,1.97919385228252,4.15882967269595,0.516875,0.176582353146935,10.814639585221,0.932849416208791,24.7476551694755,29.625,0.8125,5,1,0,0,0,0,0,0,0
4154,"Plot_4154",2021,"Conifer Forest",50529,77,-84.695749,30.17527,29,2,50.4427911392824,0.324278988612212,0.83844086,20,19.8,1515,48.3333333333333,142.666666666667,55,788.333333333333,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,4,1,0,0,0,0,0,0,0
4155,"Plot_4155",2021,"Conifer Forest",50529,83,-81.933809,29.354444,60,4,47.3891119852622,0.435664239722031,0.886290323,18,20.8,1311,49.3333333333333,140.666666666667,116,1592.33333333333,0.598457511412891,-4.2278079333246,2.53897861699181,0.133236409502294,0.199846398244409,0.027491026617755,0.393563086426209,0.160567111946957,0.0180004152304002,0.101605969044637,0.0933007409846014,0.315719172865909,1.86750471401634,3.61668761785041,0.538918918918919,0.249985779469799,9.96216215184864,0.818851351351351,27.2626422439274,29.4594594594595,0.945945945945946,5,1,0,0,0,0,0,0,0
4156,"Plot_4156",2021,"Conifer Forest",50529,29,-83.209553,29.820041,9,1,18.7120270303302,0.241190788344413,0.846774194,9,20,1272,49,141.666666666667,42.6666666666667,1109.66666666667,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,5,0,0,0,0,0,1,0,1
4157,"Plot_4157",2021,"Conifer Forest",50529,79,-83.528,30.569819,6,1,6.74541279100847,0.232008776511192,0.874784946,50,19.4,1355,50,145,125.333333333333,1251.33333333333,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,4,0,1,0,0,0,0,5,1
4158,"Plot_4158",2021,"Conifer Forest",50529,123,-83.595459,30.026307,33,3,78.1413141242933,0.22805132918484,0.855860215,13,20,1443,48.6666666666667,145.333333333333,22.6666666666667,978.666666666667,0.96755598759343,-4.05631999665053,2.7747280729836,0.0786433978932554,0.149484012874014,0.577636128354407,0.445456994523438,0.267857308280795,0.0980704593416192,0.178118650602709,0.0452403947135487,0.510294625328724,1.84253699788584,3.78097251585624,0.563636363636364,0.248187755190893,10.2917207792208,0.848506493506494,26.5264067284509,29.7272727272727,0.909090909090909,5,1,0,0,0,0,0,0,0
4159,"Plot_4159",2021,"Conifer Forest",50529,67,-83.299285,29.904995,8,1,10.3840989294146,0.201472557097481,0.842284946,15,19.9,1364,47,146.666666666667,25.3333333333333,1249.33333333333,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,4,1,0,0,0,0,0,0,0
4160,"Plot_4160",2021,"Conifer Forest",50529,79,-83.601829,30.359213,22,2,86.333400223994,0.199694945043186,0.862392473,31,19.6,1406,48,147.333333333333,82,886,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,5,1,0,0,0,0,0,0,0
4161,"Plot_4161",2021,"Conifer Forest",50529,109,-81.576957,30.012974,30,2,73.3486138785926,0.750765386509315,0.814086022,9,20.7,1267,48.6666666666667,147.333333333333,43.3333333333333,822.333333333333,3.09004597309647,-1.27258960017248,1.4048180781549,0.498716271108189,0.862955910692019,0.849791611906003,1.6710543683898,0.685153087216593,0.387694534448499,0.532734270891665,0.367955210336863,1.3395233914879,2.25179704016913,3.15106765327696,0.560909090909091,0.132407540168741,15.1502592549603,1.15460461594812,14.2302889416637,27.5454545454545,0.318181818181818,5,1,0,0,0,0,0,0,0
4162,"Plot_4162",2021,"Conifer Forest",50529,19,-81.726338,29.920582,37,3,67.4556897372012,0.637637121027317,0.829032258,36,20.4,1298,47.3333333333333,145.333333333333,21,783,2.24095515526775,-3.31437177864669,1.94894359968878,0.498910637847331,0.748335191499535,0.102941573374551,1.47371736611292,0.601251869049958,0.0674034873625229,0.380468814902154,0.349369458169424,1.18222679899258,2.11174793698425,3.26801950487622,0.534838709677419,0.211806486150776,11.6525345129733,0.842822580645161,23.8908575837741,27.4193548387097,0.741935483870968,4,1,0,0,0,0,0,0,0
4163,"Plot_4163",2021,"Conifer Forest",50529,107,-81.659085,29.776255,5,1,1.82462288556121,0.176989704564926,0.827849462,29,20.6,1299,52,145.666666666667,15.6666666666667,667.333333333333,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,5,0,0,1,0,0,0,3,1
4164,"Plot_4164",2021,"Conifer Forest",50529,109,-81.455293,29.918774,35,3,69.5577242997728,0.383662811975784,0.782741935,8,20.8,1272,50.6666666666667,145.666666666667,29,1026.66666666667,0.719121351685105,-4.15524973210735,2.56492567381608,0.0282348140286268,0.110009804493354,0.131108365966031,0.527650278071433,0.143370411473551,0.10203597388227,0.153603146802379,0.111240913844326,0.37642669219074,1.78891304347826,3.65760869565217,0.534782608695652,0.246377328218813,9.91897047204969,0.84893280632411,26.7893240581909,29.3478260869565,0.934782608695652,5,1,0,0,0,0,0,0,0
4165,"Plot_4165",2021,"Conifer Forest",50529,107,-81.634569,29.501859,10,1,21.0954554607879,0.119928303882607,0.852526882,30,20.7,1317,48,144,36.6666666666667,1569.33333333333,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,6,1,0,0,0,0,0,0,0
4166,"Plot_4166",2021,"Conifer Forest",50529,47,-82.952858,30.569475,13,2,25.9700912741808,0.282198042362962,0.885134409,44,19.5,1342,50.6666666666667,147,92.3333333333333,866.666666666667,1.20306161432137,-3.54151105237136,2.19107675494161,0.0695466993263046,0.289401048924091,0.555710838264008,0.83315671157416,0.115064399516429,0.0887504502056651,0.0827610498160426,0.18305349470575,0.237103294712739,1.96255813953488,4.34181395348837,0.4972,0.158814969946923,10.4759465116279,0.960612087912088,27.438990768402,33.68,0.96,4,1,0,0,0,0,0,0,0
4167,"Plot_4167",2021,"Conifer Forest",50529,121,-82.908425,30.314869,6,1,18.1731789046076,0.218054239633936,0.911586022,69,19.9,1345,50.6666666666667,148,44.6666666666667,557,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,4,0,1,0,0,0,0,3,1
4168,"Plot_4168",2021,"Conifer Forest",50529,121,-82.887574,29.943431,10,1,9.95274277906454,0.243590253779154,0.908682796,11,20.2,1212,51,152.333333333333,91.6666666666667,1062,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,5,1,0,0,0,0,0,0,0
4169,"Plot_4169",2021,"Conifer Forest",50523,31,-93.908406,32.10068,33,3,113.40333129809,0.451060485965315,0.793951613,92,18,1246,53,154,90.3333333333333,97.6666666666667,0.963830887855842,-3.02677992446268,1.83108840993152,0.0919352699565899,0.381560093918724,0.0283877053602354,0.36511118691887,0.215713867648596,0.121680474352843,0.266066369858395,0.28903183374592,0.652034060460032,1.942,4.3104,0.4688,0.12363938427303,10.9763249376744,1.03269020979021,25.6412985552457,33.2,0.88,3,1,0,0,0,0,0,0,0
4170,"Plot_4170",2021,"Conifer Forest",50523,85,-93.686856,31.674219,8,1,16.4983005354589,0.226456221200292,0.795403226,80,17.8,1305,50,149,87.6666666666667,93.6666666666667,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,0,0,0,1,0,0,6,1
4171,"Plot_4171",2021,"Conifer Forest",50523,119,-93.254999,32.846292,1,1,22.4397761862168,0.837450341297036,0.792849462,72,17.4,1295,56,150,212,135.666666666667,0.955494061728116,-0.00322151551984954,0.666358580051129,0.364248610189109,0.319028156143705,0.0799803870029177,0.290599313348741,0.175304266512194,0.0954129791936774,0.209428462124444,0.224693960410626,0.510294625328725,1.79454545454545,2.96545454545455,0.463636363636364,0.0582976548652976,15.417605270676,1.33684647873711,8.99533086585564,21.4545454545455,0.0909090909090909,3,0,1,0,0,0,0,0,1
4172,"Plot_4172",2021,"Conifer Forest",50523,27,-93.151017,32.80606,14,2,30.2588443446688,0.584570959495278,0.783145161,82,17.4,1312,53,147,223.666666666667,112.666666666667,2.00662578190598,-2.27643895416039,1.5996835460684,0.249743054007313,0.660828496246833,0.398463673168409,0.7248555113386,0.518889799411399,0.376006215551316,0.543401055078448,0.489260673024162,1.31018932544856,2.04583333333333,4.08388888888889,0.485277777777778,0.108348509048217,12.3010747565522,1.16242512753442,21.6477485608415,31.1388888888889,0.694444444444444,4,1,0,0,0,0,0,0,0
4173,"Plot_4173",2021,"Conifer Forest",50523,15,-93.568016,32.725622,33,3,108.10093585434,0.597317561086509,0.783709677,67,17.7,1264,52.6666666666667,149.333333333333,217,103,0.205702960262614,-3.39855274368403,1.9544913911934,0.0553718008244371,0.0337650718138118,0.0366378516990112,0.0676581010709185,0.0585035774513721,0.0601194982971595,0.0613285117644565,0.0414479332854254,0.140255126334266,2.01604651162791,4.48488372093023,0.471395348837209,0.132043019573273,10.4875757961378,1.0070824351207,27.6337880370063,34.7674418604651,0.976744186046512,3,1,0,0,0,0,0,0,0
4174,"Plot_4174",2021,"Conifer Forest",50523,69,-93.235534,31.750861,29,2,87.6209414788648,0.53709610035307,0.808010753,72,18.2,1340,52,151.666666666667,249,100.666666666667,1.58274500559413,-2.64230943183277,1.68389332127699,0.155675922967056,0.594665000621169,0.0939830296276152,0.562826850986045,0.392045584940529,0.245873360445868,0.440384554674505,0.423475571694225,1.05522350501326,1.97796875,4.17015625,0.4715625,0.116536456233837,11.6806377048051,1.09268330284545,23.3719377794818,31.96875,0.78125,4,1,0,0,0,0,0,0,0
4175,"Plot_4175",2021,"Conifer Forest",50523,69,-93.282391,31.617198,38,3,103.243549007434,0.786177464720354,0.786586022,73,18.2,1355,51.3333333333333,147,194.666666666667,110.333333333333,2.16544612449883,-2.23094160705311,1.37609243193167,0.377138839779116,0.933500856639902,0.186022136668684,0.749023241601898,0.580614644003504,0.308451092801828,0.555813569591311,0.522345314904394,1.34928058580675,2.11967741935484,3.89741935483871,0.475161290322581,0.106843255202792,12.5910439011727,1.1385157344962,21.3317808784225,30.7741935483871,0.67741935483871,2,1,0,0,0,0,0,0,0
4176,"Plot_4176",2021,"Conifer Forest",50523,69,-93.288199,31.57166,11,2,39.8914404024063,0.197480602548579,0.790322581,78,18.3,1356,51,149.333333333333,167.333333333333,98.3333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
4177,"Plot_4177",2021,"Conifer Forest",50413,125,-91.361187,30.79507,1,1,4.41804816113775,0.268245163092851,0.784865591,47,18.9,1556,56.6666666666667,150,292.666666666667,188,0,0.789157800754785,0.681127507055302,0,0,0,0,0,0,0,0,0,3.03,3.5,0.6,0.0458792248696877,18.25,1.97886148089778,5.9,24,0,4,0,1,0,0,0,0,0,1
4178,"Plot_4178",2021,"Conifer Forest",50409,105,-90.356251,30.489324,32,3,58.9156686541186,0.822147853640243,0.777526882,13,19.2,1606,59,144.666666666667,302.666666666667,325.666666666667,2.64560701981335,-1.54950327502834,1.05170562340674,0.225762475130102,1.10717489940896,0.369282761482043,0.815345487918698,1.28495186531458,0.284095222553276,0.616432824761055,0.183100974682633,1.53829992244424,2.16733658792536,3.58550633467016,0.492352941176471,0.0962813672791249,16.7336806813687,1.15324167478417,18.471571798948,33.2941176470588,0.529411764705882,3,1,0,0,0,0,0,0,0
4179,"Plot_4179",2021,"Conifer Forest",50523,69,-92.935329,31.88182,11,2,21.0189892844957,0.177757196160409,0.816370968,50,18.3,1390,51.6666666666667,150.333333333333,170.666666666667,131.666666666667,0.253325990933045,-3.37800138508395,1.9490149739034,0.0241635681704085,0.100286357399788,0.00746120889183677,0.0959630516020529,0.0566965947746774,0.0319815717996031,0.0699308640629672,0.0759669321843018,0.171375680702235,1.97857142857143,4.45485714285714,0.469714285714286,0.131325356941249,10.4835325156146,0.997526973026973,27.5572776259206,34.5714285714286,0.971428571428571,4,1,0,0,0,0,0,0,0
4180,"Plot_4180",2021,"Conifer Forest",50523,49,-92.520354,32.280953,24,2,55.5812197810638,0.665607891851974,0.80405914,70,17.9,1408,51.6666666666667,149.666666666667,194.666666666667,125,0.478895584711388,-3.27434227344226,1.91421025884226,0.0456795848900471,0.189584549096822,0.0141049087847222,0.181411633044004,0.107181062652746,0.0604589898989411,0.132199550119035,0.143610327045941,0.32397408774728,1.96777777777778,4.41222222222222,0.469444444444444,0.129056927507921,10.6289747235142,1.00790501165501,26.9917976918672,34.1666666666667,0.944444444444444,4,1,0,0,0,0,0,0,0
4181,"Plot_4181",2021,"Conifer Forest",50523,111,-92.243739,32.867003,8,1,25.6989192985656,0.298094434299685,0.77905914,56,17.3,1353,50,147,165.666666666667,134.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
4182,"Plot_4182",2021,"Conifer Forest",50701,39,-92.562982,30.626067,24,2,61.8368604130108,0.453982197738634,0.82094086,12,19.3,1552,59.3333333333333,154.333333333333,180,181.333333333333,0.633198559138249,-3.19964673711221,1.88913039063643,0.0603978158450609,0.250669806019048,0.0186495933652114,0.239863528338036,0.141715431516301,0.0799392320854971,0.174795022811801,0.189882419186773,0.428360444549382,1.96,4.3815,0.46925,0.127422323945669,10.7337786674418,1.0153833041958,26.5843195040935,33.875,0.925,3,0,1,0,0,0,0,0,1
4183,"Plot_4183",2021,"Conifer Forest",50409,73,-92.062067,32.44993,23,2,53.7248698943367,0.174355191526559,0.814811828,29,18.1,1331,53,149.666666666667,237,172.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,3,0,1,0,0,0,0,0,1
4184,"Plot_4184",2021,"Conifer Forest",50409,83,-91.804545,32.450098,10,1,3.7757292933795,0.758841810274379,0.814516129,28,18.1,1365,57,156.333333333333,225.333333333333,176,1.81388867457071,-2.44598641318803,1.66664728126261,0.117708558183057,0.718731340262816,0.301740065478696,0.595589219270496,0.477377036509863,0.137729773166425,0.496795643357047,0.372386922472068,1.26011529928114,1.96857142857143,4.06,0.481428571428571,0.113453638792656,12.0929619373517,1.04934394552816,22.3712180685949,32.1428571428571,0.714285714285714,4,1,0,0,0,0,0,0,0
4185,"Plot_4185",2021,"Conifer Forest",50523,115,-93.235676,31.233063,8,1,9.12468565093259,0.293457308318836,0.799596774,99,18.4,1411,51.3333333333333,156.666666666667,193.666666666667,124.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,0,0,0,1,0,0,6,1
4186,"Plot_4186",2021,"Conifer Forest",50413,91,-90.778788,30.948766,8,1,14.2100231090101,0.357657190293733,0.780698925,83,18.6,1627,54.3333333333333,149.333333333333,214.666666666667,156.333333333333,2.48045892995073,-1.08009446574374,1.0727011549655,0.600016887106067,0.660091301288884,0.718261366092612,0.594232122676125,1.03334901930867,0.438796668799495,0.542652804364446,0.296513087018384,1.44716366401818,2.6561400415569,3.73028349352902,0.52875,0.0951988621428078,17.6003600770941,1.20781995253598,16.1202603751819,30.75,0.375,2,0,0,1,0,0,0,6,1
4187,"Plot_4187",2021,"Conifer Forest",50523,115,-93.27193,31.013481,15,2,48.7912697131888,0.419327888263619,0.81094086,89,18.6,1443,51,153,270,95.3333333333333,0.256180541230776,-3.37911677883785,1.99211839617409,0.0363520787309418,0.0374466329901101,0.0440186990615027,0.072598125701328,0.0862798211796683,0.0176160442448987,0.078483124759488,0.0298786749343432,0.202212124728079,2.00728813559322,4.51694915254237,0.471694915254237,0.131900140535409,10.5651777690185,0.980452411994785,27.4803486490665,34.8305084745763,0.966101694915254,4,1,0,0,0,0,0,0,0
4188,"Plot_4188",2021,"Conifer Forest",50523,59,-92.321854,31.62036,31,3,66.6681172992746,0.670419123295484,0.824193548,27,18.5,1453,54,152.666666666667,221.666666666667,111.666666666667,2.58162953927866,-2.95346789471795,1.98184168238023,0.167905746081832,0.456676736037227,0.466552257517022,1.86303166705415,0.529261197054516,0.34985987203011,0.542844217945181,0.367578207047584,1.3395233914879,1.82281183932347,3.41618393234672,0.514545454545455,0.193665069752365,11.5624718212376,0.983767709563163,21.5340176945852,27.0454545454545,0.681818181818182,4,0,1,0,0,0,0,2,1
4189,"Plot_4189",2021,"Conifer Forest",50523,67,-91.75366,32.972542,17,2,62.7264555055364,0.187088669184578,0.77594086,46,17.3,1398,54.3333333333333,146.666666666667,229,149.666666666667,0.355020217549331,-3.33202222427627,1.93357695243749,0.0338636994847241,0.140544932993919,0.0104564083385388,0.134486095686341,0.0794566611071987,0.0448201328890316,0.0980036453488468,0.106462809802072,0.240172085072995,1.97378378378378,4.43594594594595,0.469594594594595,0.130319169640934,10.5480450370836,1.00213026838027,27.3064526631211,34.3918918918919,0.959459459459459,3,1,0,0,0,0,0,0,0
4190,"Plot_4190",2021,"Conifer Forest",50523,43,-92.730905,31.673177,43,3,34.0594922958646,0.493197866803992,0.806935484,67,18.6,1429,51.6666666666667,152.333333333333,199.333333333333,145.666666666667,0.46669324372682,-3.28011026852566,1.91614692820178,0.044515661294473,0.184753902527217,0.0137455133088772,0.176789233766082,0.10445007093904,0.0589184845489617,0.128831083087686,0.139951111476902,0.31571917286591,1.96837837837838,4.4145945945946,0.469459459459459,0.129183151721222,10.6208817548711,1.00732753732754,27.0232631889926,34.1891891891892,0.945945945945946,4,1,0,0,0,0,0,0,0
4191,"Plot_4191",2021,"Conifer Forest",50523,11,-93.321287,30.751467,33,3,83.1800935101037,0.547359273082263,0.800107527,53,18.9,1465,49.6666666666667,150.333333333333,91.3333333333333,126.666666666667,0.29470161738909,-4.34614855261708,2.64404941346432,0.0115708500956317,0.0450828879393995,0.0537292452975991,0.216235257094057,0.0587543285260376,0.0418151490906408,0.0629477843936095,0.045587406288165,0.154262635585896,1.79733452593918,3.68883720930232,0.537948717948718,0.25470576923986,9.67339254212454,0.826824009324009,27.6186872115192,29.7435897435897,0.974358974358974,5,1,0,0,0,0,0,0,0
4192,"Plot_4192",2021,"Conifer Forest",50529,103,-89.799709,30.363707,24,2,68.0924976754279,0.419596003292179,0.729005376,7,19.4,1537,52,144.666666666667,282.666666666667,283,0.591971171453699,-3.30571638722412,1.82100570665432,0.0189355314541271,0.41163704033234,0.0887115792507363,0.101165347596024,0.150825245536641,0.034821309605456,0.22817476647408,0.113536635029262,0.198958204475388,1.99966666666667,4.3,0.466333333333333,0.130994189939632,10.7717152662093,0.996011998362494,26.0473547435651,34.3333333333333,0.966666666666667,3,0,1,0,0,0,0,4,1
4193,"Plot_4193",2021,"Conifer Forest",50529,105,-90.345604,30.881714,17,2,52.5507592991585,0.726157684134653,0.793064516,85,18.7,1636,51,148,235.666666666667,199.333333333333,3.01584406967358,-1.71951579608944,1.75299679699467,0.45467828252586,0.939731799251091,0.730873966309016,1.14474387966507,0.988698039035101,0.314381673637099,0.642115511455734,0.344664784910258,1.5415237639217,2.0443141233267,3.82700265899735,0.52962962962963,0.127917710193648,15.2050898882961,1.0902202855681,18.2466185087982,29.8888888888889,0.481481481481481,3,1,0,0,0,0,0,0,0
4194,"Plot_4194",2021,"Conifer Forest",50529,117,-89.795792,30.83966,25,2,56.7386188415724,0.227991443476892,0.801693548,41,19.1,1596,50,148.333333333333,229,192,0.332995879487268,-3.34508695253548,1.91407105571831,0.0340579214586239,0.112684892002723,5.74253288599219e-17,0.0796877921785666,0.144143211398407,0.121705091179289,0.0914465402130948,0.0668259623537271,0.20557410114313,2.00620689655172,4.44896551724138,0.47,0.131720500340798,10.7234495035362,1.02861099336767,27.3682681934067,34.6206896551724,0.96551724137931,3,1,0,0,0,0,0,0,0
4195,"Plot_4195",2021,"Conifer Forest",50413,181,-87.753101,35.013916,15,2,32.0286242193073,0.545342644865572,0.679919355,250,14.8,1430,54,146.333333333333,292.666666666667,148.666666666667,1.21324265634273,-2.90958476609039,1.83029506911903,0.238652991258051,0.27408166268795,0.445574068509382,0.301972039554411,0.546292817911978,0.210522364594172,0.272209237131068,0.116324364907212,0.78725703322589,2.119,4.359,0.4895,0.125089416587094,12.0253343906188,1.06920490409132,25.4924352702469,34.25,0.85,5,0,1,0,0,0,0,0,1
4196,"Plot_4196",2022,"Conifer Forest",50413,57,-80.576313,34.707283,39,3,28.5294233768552,0.223604730221618,0.820860215,166,15.7,1177,53,151.333333333333,208.666666666667,156.333333333333,2.16415854778687,-2.21343203149305,1.57962297921781,0.305482422697338,0.606494810903861,0.528101924175086,0.60959832603686,0.867215979779637,0.516247172316775,0.562841035673251,0.301236782077849,1.31529194552185,2.07769230769231,4.11692307692308,0.492307692307692,0.11231803081884,13.6347220223658,1.23474328231599,21.3941115371113,32.6153846153846,0.692307692307692,5,1,0,0,0,0,0,0,0
